EntityName,EntityTypeName,lat,lon
Karles Eriksen                                              ,General Practitoner,55.6586305376369,12.3503165601651
Læge Torben Pech                                            ,General Practitoner,55.6563880954398,12.3511089328421
Læge Thorkil Christensen                                    ,General Practitoner,55.6563880947025,12.3511089598143
Familielægerne Albertslund                                  ,General Practitoner,55.6563880936183,12.3511089994793
Hedeparkens Lægeklinik                                      ,General Practitoner,55.7178973282878,12.3575515508289
Læge Nina Gregersen                                         ,General Practitoner,55.6562621159711,12.3525663532856
Lægerne Anbro & Soltau                                      ,General Practitoner,55.6562621156891,12.3525663635985
"Bydamslægen, v/Bettina Sandau Rode                          ",General Practitoner,55.7324945676042,12.3591944964223
Læge Mette Lybke                                            ,General Practitoner,55.6565123744339,12.3530679953267
Centrum Lægerne Albertslund                                 ,General Practitoner,55.6565642183076,12.3532796464014
Familielægehuset Albertslund                                ,General Practitoner,55.6565642182859,12.3532796471947
Albertslund Apotek                                          ,Pharmacy,55.6565141172206,12.3536945796586
Ballerup Apotek                                             ,Pharmacy,55.7302750789443,12.3602082902057
Lægerne Kanaltorvet                                         ,General Practitoner,55.6553020518514,12.353999571908
Lægepraksis Allan Christiansen                              ,General Practitoner,55.73141659171,12.3611205061833
Alment Praktiserende Læge Trine Rønnov                      ,General Practitoner,55.8111950406891,12.3688281389143
Lægerne på Kirke Værløsevej                                 ,General Practitoner,55.7822066571569,12.3666799222992
Lægerne sct. Jacobsvej                                      ,General Practitoner,55.731939398949,12.3625883796009
Lægerne ved Søndersø                                        ,General Practitoner,55.7814540064436,12.368356061537
Lægerne Heinig og Holtze                                    ,General Practitoner,55.734341574473,12.3650338134581
Speciallæge Anders Dupont                                   ,General Practitoner,55.7343415741461,12.3650338253812
Lægerne Anja Pedersen og Camilla  Boesen                    ,General Practitoner,55.7343415727077,12.3650338778425
"Lægerne Vindfeld, Palm og Toft-Skou                         ",General Practitoner,55.7343416443138,12.3650338895866
Lægerne på Ryttergårdsvej                                   ,General Practitoner,55.81342086898,12.3718687415914
Familielægerne Ishøj                                        ,General Practitoner,55.6141328080699,12.3559443289517
Lægerne i Vallensbæk Nord                                   ,General Practitoner,55.6476548659699,12.3589095976443
Albertslund Familielæge                                     ,General Practitoner,55.6677877108413,12.3608441097062
Ishøjcentrets Læger                                         ,General Practitoner,55.613900739838,12.3564501224553
Læge Ludmila Gordienko                                      ,General Practitoner,55.6676722430291,12.3613694179879
Farum Lægehus                                               ,General Practitoner,55.8191920865093,12.3764227154349
Værløse Apotek                                              ,Pharmacy,55.7845388278921,12.3737176865266
Furesø Lægehus                                              ,General Practitoner,55.8149505775207,12.3764397329125
Praktiserende læge Rasmus Leidesdorff Bechshøft             ,General Practitoner,55.7834118463052,12.3738766198441
Værløse Lægehus                                             ,General Practitoner,55.7834118461303,12.373876626211
Læge Camilla Auerbach Astrup                                ,General Practitoner,55.7834118460648,12.3738766285986
Lægecenter Værløse I/S                                      ,General Practitoner,55.7828417764124,12.3739046134206
Læge Nadia Schmidt                                          ,General Practitoner,55.7831948013714,12.3745148464881
CPH Privathospital                                          ,Hospital,55.81480166461,12.3772616639216
Lægerne i Brohuset                                          ,General Practitoner,55.6146609285795,12.3602917831223
Lægevirksomhed v/H.Thu.                                     ,General Practitoner,55.9791350448837,12.3939243998851
Farum Apotek                                                ,Pharmacy,55.8146539147876,12.3816886816783
Læge Alexandra Lenzberg Bjørn                               ,General Practitoner,55.9788090882686,12.3990112313137
Læge Wieghorst Knudsen                                      ,General Practitoner,55.9788090877829,12.3990112489104
Familielægerne i WTC I/S                                    ,General Practitoner,55.7325498040995,12.3832215233683
Familielægerne Friis & Gen√©t I/S                            ,General Practitoner,55.9658245581276,12.4052117838235
Amadeus Speciallægerne                                      ,General Practitoner,55.7807263224034,12.3895917247076
Lægerne ved Malmparken                                      ,General Practitoner,55.727209463124,12.3858132345004
terapilaegen.dk                                             ,General Practitoner,55.7620533063268,12.3891756237898
